Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA,AIR.PA
Date,,,,,,
2018-01-02,76.40264892578125,82.75,83.4800033569336,82.22000122070312,83.02999877929688,1372454
2018-01-03,77.66756439208984,84.12000274658203,84.6500015258789,82.86000061035156,83.0,1623702
2018-01-04,79.2371597290039,85.81999969482422,86.08999633789062,84.19000244140625,84.19000244140625,1796349
2018-01-05,79.0340347290039,85.5999984741211,86.2300033569336,84.41999816894531,86.2300033569336,1689901
2018-01-08,79.9758071899414,86.62000274658203,86.62000274658203,85.80000305175781,85.83000183105469,1330866
2018-01-09,80.21585083007812,86.87999725341797,87.25,86.30999755859375,86.30999755859375,1117093
2018-01-10,83.34583282470703,90.2699966430664,90.27999877929688,86.52999877929688,86.8499984741211,2630181
2018-01-11,83.11499786376953,90.0199966430664,91.9000015258789,89.91000366210938,90.41000366210938,2816239
2018-01-12,83.46585845947266,90.4000015258789,90.75,89.9000015258789,90.41000366210938,1301019
2018-01-15,83.0965347290039,90.0,90.73999786376953,89.62000274658203,90.4000015258789,1374298
2018-01-16,83.06883239746094,89.97000122070312,90.2699966430664,89.6500015258789,89.9000015258789,1621132
2018-01-17,82.85647583007812,89.73999786376953,90.30000305175781,89.25,89.37000274658203,1287333
2018-01-18,83.46585845947266,90.4000015258789,92.55999755859375,90.0199966430664,90.48999786376953,2656032
2018-01-19,85.67253112792969,92.79000091552734,92.87999725341797,90.87000274658203,90.94000244140625,2523329
2018-01-22,86.09724426269531,93.25,93.5199966430664,92.61000061035156,93.0,1866217
2018-01-23,85.03545379638672,92.0999984741211,94.0,91.73999786376953,94.0,1848638
2018-01-24,83.55818176269531,90.5,92.33999633789062,90.4800033569336,92.05999755859375,1770657
2018-01-25,81.24993896484375,88.0,90.79000091552734,87.27999877929688,90.5,2766900
2018-01-26,82.6902847290039,89.55999755859375,89.76000213623047,88.06999969482422,88.26000213623047,1688553
2018-01-29,83.48430633544922,90.41999816894531,90.83999633789062,89.63999938964844,90.5,1589726
2018-01-30,82.911865234375,89.80000305175781,90.91999816894531,89.33000183105469,90.12000274658203,1353425
2018-01-31,85.40477752685547,92.5,92.7699966430664,90.0,90.01000213623047,2051737
2018-02-01,84.1767807006836,91.16999816894531,93.19999694824219,90.7300033569336,93.0999984741211,1963564
2018-02-02,81.22225189208984,87.97000122070312,90.27999877929688,87.12999725341797,89.36000061035156,2700960
2018-02-05,79.95732879638672,86.5999984741211,87.19000244140625,85.31999969482422,87.19000244140625,2275453
2018-02-06,78.48929595947266,85.01000213623047,87.13999938964844,82.05000305175781,83.5199966430664,4166870
2018-02-07,81.6192626953125,88.4000015258789,88.45999908447266,85.11000061035156,86.05999755859375,2662190
2018-02-08,78.95094299316406,85.51000213623047,88.05999755859375,85.2300033569336,87.7699966430664,2627891
2018-02-09,77.13204956054688,83.54000091552734,85.44000244140625,82.0199966430664,84.91000366210938,3554261
2018-02-12,76.1902847290039,82.5199966430664,84.0,82.16999816894531,84.0,2890116
2018-02-13,76.77196502685547,83.1500015258789,84.01000213623047,82.45999908447266,82.5199966430664,2150253
2018-02-14,77.7137222290039,84.16999816894531,84.4800033569336,81.33000183105469,83.91999816894531,2325684
2018-02-15,85.70022583007812,92.81999969482422,93.47000122070312,89.77999877929688,90.5,5873239
2018-02-16,88.20235443115234,95.52999877929688,95.5999984741211,93.20999908447266,93.37000274658203,3480413
2018-02-19,87.61144256591797,94.88999938964844,96.25,94.44999694824219,95.52999877929688,1575164
2018-02-20,89.55035400390625,96.98999786376953,97.47000122070312,94.20999908447266,94.51000213623047,2250827
2018-02-21,90.16897583007812,97.66000366210938,97.86000061035156,96.9000015258789,97.47000122070312,2045573
2018-02-22,90.20589447021484,97.69999694824219,98.0,97.01000213623047,97.19999694824219,1946425
2018-02-23,90.7598876953125,98.30000305175781,98.30000305175781,97.33000183105469,97.94000244140625,1401492
2018-02-26,91.35079956054688,98.94000244140625,99.66000366210938,98.29000091552734,98.5,1886721
2018-02-27,91.13843536376953,98.70999908447266,99.97000122070312,98.3499984741211,99.05000305175781,2326711
2018-02-28,90.79681396484375,98.33999633789062,98.9800033569336,97.75,98.18000030517578,1718890
2018-03-01,89.65192413330078,97.0999984741211,98.79000091552734,96.13999938964844,98.16999816894531,1760776
2018-03-02,86.7435531616211,93.94999694824219,95.87999725341797,93.56999969482422,95.80000305175781,2660441
2018-03-05,88.40548706054688,95.75,95.98999786376953,93.33999633789062,93.4800033569336,1883059
2018-03-06,88.74710083007812,96.12000274658203,97.38999938964844,95.87000274658203,96.23999786376953,2005926
2018-03-07,88.3777847290039,95.72000122070312,96.54000091552734,95.19999694824219,95.69999694824219,1496982
2018-03-08,89.64268493652344,97.08999633789062,97.47000122070312,95.0999984741211,95.69000244140625,1708289
2018-03-09,90.78758239746094,98.33000183105469,98.54000091552734,96.66000366210938,96.83999633789062,1667528
2018-03-12,88.51627349853516,95.87000274658203,98.5999984741211,95.76000213623047,98.5,1824223
2018-03-13,88.3223876953125,95.66000366210938,97.2699966430664,95.16000366210938,96.27999877929688,1460828
2018-03-14,87.9438247680664,95.25,96.75,94.87999725341797,95.48999786376953,1548763
2018-03-15,89.411865234375,96.83999633789062,97.2300033569336,95.44999694824219,96.0,1492138
2018-03-16,88.63629913330078,96.0,97.37999725341797,95.69000244140625,96.44999694824219,4240400
2018-03-19,87.18672943115234,94.43000030517578,96.13999938964844,93.95999908447266,96.0,1454271
2018-03-20,89.0333251953125,96.43000030517578,97.26000213623047,94.30999755859375,94.73999786376953,1527789
2018-03-21,88.18389129638672,95.51000213623047,96.30999755859375,94.75,96.2699966430664,1306085
2018-03-22,87.37138366699219,94.62999725341797,95.45999908447266,92.77999877929688,95.0,2307587
2018-03-23,85.79254913330078,92.91999816894531,94.30000305175781,91.87000274658203,93.55000305175781,2232114
2018-03-26,85.75562286376953,92.87999725341797,93.77999877929688,92.0999984741211,92.93000030517578,2156370
2018-03-27,87.80534362792969,95.0999984741211,95.4800033569336,94.0,94.63999938964844,1603029
2018-03-28,86.77124786376953,93.9800033569336,94.41000366210938,92.62000274658203,93.88999938964844,2342711
2018-03-29,86.60505676269531,93.80000305175781,95.06999969482422,93.62000274658203,94.4800033569336,1787075
2018-04-03,86.42040252685547,93.5999984741211,94.05000305175781,91.55000305175781,92.87999725341797,1394820
2018-04-04,85.69099426269531,92.80999755859375,94.52999877929688,92.12999725341797,93.2300033569336,2566788
