Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA,BNP.PA
Date,,,,,,
2018-01-02,35.68451690673828,62.09000015258789,62.70000076293945,61.65999984741211,62.68000030517578,2785984
2018-01-03,36.000614166259766,62.63999938964844,63.27000045776367,61.97999954223633,62.31999969482422,3766640
2018-01-04,36.65005111694336,63.77000045776367,64.29000091552734,62.709999084472656,62.709999084472656,4272372
2018-01-05,36.719017028808594,63.88999938964844,64.58999633789062,63.66999816894531,64.13999938964844,3125691
2018-01-08,37.069602966308594,64.5,64.83999633789062,64.01000213623047,64.29000091552734,3030090
2018-01-09,37.604095458984375,65.43000030517578,65.47000122070312,64.61000061035156,64.7300033569336,3474952
2018-01-10,38.178810119628906,66.43000030517578,66.80000305175781,65.19000244140625,65.5,4849727
2018-01-11,38.506404876708984,67.0,67.66000366210938,66.11000061035156,66.58999633789062,4473175
2018-01-12,38.77077865600586,67.45999908447266,67.58000183105469,66.9000015258789,67.45999908447266,4306247
2018-01-15,38.81100845336914,67.52999877929688,67.73999786376953,66.91999816894531,67.30999755859375,2109344
2018-01-16,38.51215362548828,67.01000213623047,67.63999938964844,66.66000366210938,67.3499984741211,2951424
2018-01-17,38.15007781982422,66.37999725341797,66.88999938964844,65.83000183105469,66.41999816894531,3613661
2018-01-18,38.293758392333984,66.62999725341797,66.69999694824219,65.98999786376953,66.5,2973050
2018-01-19,38.47766876220703,66.94999694824219,67.12000274658203,66.31999969482422,66.76000213623047,2999504
2018-01-22,38.8224983215332,67.55000305175781,67.98999786376953,66.52999877929688,66.91999816894531,3439278
2018-01-23,38.83974075317383,67.58000183105469,67.91999816894531,67.04000091552734,67.83999633789062,3184441
2018-01-24,38.60985565185547,67.18000030517578,67.8499984741211,67.18000030517578,67.54000091552734,2726702
2018-01-25,39.08112716674805,68.0,68.0,66.80999755859375,67.1500015258789,4060630
2018-01-26,39.24204635620117,68.27999877929688,68.41999816894531,67.77999877929688,67.94999694824219,3011551
2018-01-29,39.28227615356445,68.3499984741211,68.66000366210938,68.33000183105469,68.41999816894531,3639327
2018-01-30,38.63859558105469,67.2300033569336,68.19999694824219,66.73999786376953,67.93000030517578,4629282
2018-01-31,38.27651596069336,66.5999984741211,67.2699966430664,66.44000244140625,67.20999908447266,3423328
2018-02-01,38.293758392333984,66.62999725341797,67.62000274658203,65.86000061035156,67.2300033569336,3816246
2018-02-02,37.93168640136719,66.0,66.62999725341797,65.54000091552734,66.4800033569336,3800872
2018-02-05,37.575355529785156,65.37999725341797,66.4800033569336,65.01000213623047,65.25,4418384
2018-02-06,36.3511962890625,63.25,65.18000030517578,61.380001068115234,62.45000076293945,8757723
2018-02-07,37.09833526611328,64.55000305175781,64.87999725341797,63.02000045776367,64.05000305175781,6000938
2018-02-08,37.02362060546875,64.41999816894531,65.70999908447266,63.939998626708984,64.58999633789062,5868679
2018-02-09,36.32246398925781,63.20000076293945,64.66000366210938,62.25,64.06999969482422,7487093
2018-02-12,36.42015838623047,63.369998931884766,64.27999877929688,63.130001068115234,63.7400016784668,4501988
2018-02-13,36.207515716552734,63.0,63.77000045776367,62.939998626708984,63.52000045776367,3965654
2018-02-14,36.540855407714844,63.58000183105469,64.05000305175781,62.77000045776367,63.439998626708984,4670268
2018-02-15,36.724769592285156,63.900001525878906,64.93000030517578,63.70000076293945,64.19999694824219,4155361
2018-02-16,37.15581130981445,64.6500015258789,64.93000030517578,63.88999938964844,64.19999694824219,4358106
2018-02-19,37.13282012939453,64.61000061035156,65.12999725341797,64.61000061035156,64.80000305175781,1679014
2018-02-20,37.40293884277344,65.08000183105469,65.12999725341797,64.19999694824219,64.54000091552734,2423621
2018-02-21,37.328224182128906,64.94999694824219,65.37999725341797,64.30999755859375,65.23999786376953,2473461
2018-02-22,37.41443634033203,65.0999984741211,65.27999877929688,64.5199966430664,64.63999938964844,2664594
2018-02-23,37.29374313354492,64.88999938964844,65.29000091552734,64.55999755859375,65.2300033569336,1874015
2018-02-26,37.282249450683594,64.87000274658203,65.16000366210938,64.61000061035156,65.11000061035156,2018193
2018-02-27,37.65581512451172,65.5199966430664,65.81999969482422,64.93000030517578,65.22000122070312,3175607
2018-02-28,37.56960678100586,65.37000274658203,66.04000091552734,65.19000244140625,65.19000244140625,2975611
2018-03-01,37.1902961730957,64.70999908447266,65.19999694824219,64.05000305175781,65.11000061035156,3389069
2018-03-02,36.1385498046875,62.880001068115234,64.26000213623047,62.619998931884766,64.05000305175781,5513707
2018-03-05,35.667274475097656,62.060001373291016,63.33000183105469,61.630001068115234,62.939998626708984,5342205
2018-03-06,35.88566589355469,62.439998626708984,63.31999969482422,62.439998626708984,62.70000076293945,3500809
2018-03-07,35.91440963745117,62.4900016784668,62.68000030517578,61.650001525878906,62.209999084472656,3006570
2018-03-08,36.17878341674805,62.95000076293945,63.689998626708984,62.310001373291016,62.68000030517578,3354021
2018-03-09,36.16728591918945,62.93000030517578,63.45000076293945,62.560001373291016,62.970001220703125,2565228
2018-03-12,36.1385498046875,62.880001068115234,63.43000030517578,62.66999816894531,63.25,1972156
2018-03-13,35.96613311767578,62.58000183105469,63.560001373291016,62.439998626708984,62.91999816894531,3248641
2018-03-14,35.42014694213867,61.630001068115234,62.599998474121094,61.34000015258789,62.459999084472656,3767349
2018-03-15,35.52360153198242,61.810001373291016,62.02000045776367,61.5099983215332,61.869998931884766,3499805
2018-03-16,35.89141845703125,62.45000076293945,62.849998474121094,61.7599983215332,61.90999984741211,7559838
2018-03-19,35.47761154174805,61.72999954223633,62.7599983215332,61.52000045776367,62.40999984741211,2812442
2018-03-20,35.40290069580078,61.599998474121094,62.34000015258789,61.47999954223633,61.900001525878906,2957045
2018-03-21,35.19025421142578,61.22999954223633,61.81999969482422,60.869998931884766,61.5099983215332,2937721
2018-03-22,34.546566009521484,60.11000061035156,61.150001525878906,59.150001525878906,60.63999938964844,4860287
2018-03-23,34.04656219482422,59.2400016784668,59.560001373291016,58.779998779296875,59.560001373291016,5100643
2018-03-26,33.83966064453125,58.880001068115234,59.5,58.43000030517578,59.439998626708984,3416201
2018-03-27,34.213226318359375,59.529998779296875,60.13999938964844,59.25,59.9900016784668,3730771
2018-03-28,34.49483871459961,60.02000045776367,60.02000045776367,58.43000030517578,58.77000045776367,4349077
2018-03-29,34.58104705810547,60.16999816894531,60.86000061035156,60.16999816894531,60.52000045776367,3588392
2018-04-03,34.305179595947266,59.689998626708984,60.279998779296875,59.36000061035156,60.13999938964844,2706351
2018-04-04,34.161502838134766,59.439998626708984,59.88999938964844,58.33000183105469,59.7599983215332,3378693
2018-04-05,35.115543365478516,61.099998474121094,61.470001220703125,60.599998474121094,60.650001525878906,4095021
2018-04-06,34.81093978881836,60.56999969482422,60.9900016784668,60.459999084472656,60.95000076293945,3067661
2018-04-09,34.97761154174805,60.86000061035156,61.2400016784668,60.689998626708984,60.79999923706055,2270491
