Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA,AI.PA
Date,,,,,,
2018-01-02,66.86912536621094,78.51239776611328,78.96318817138672,78.02404022216797,78.88805389404297,1233605
2018-01-03,67.38104248046875,79.11344909667969,79.601806640625,78.51239776611328,78.51239776611328,1071978
2018-01-04,68.91680145263672,80.9166030883789,81.32982635498047,79.52667236328125,79.52667236328125,1311844
2018-01-05,69.49270629882812,81.59278869628906,81.59278869628906,80.84146881103516,80.84146881103516,1060571
2018-01-08,70.26056671142578,82.4943618774414,82.56949615478516,82.11870574951172,82.26896667480469,1220175
2018-01-09,70.3245620727539,82.56949615478516,82.6446304321289,82.08113861083984,82.19384002685547,1211267
2018-01-10,69.46070098876953,81.55522155761719,82.60706329345703,81.2922592163086,82.34410095214844,1143110
2018-01-11,68.53285217285156,80.46581268310547,81.63035583496094,80.27798461914062,81.51765441894531,1679885
2018-01-12,68.98078155517578,80.99173736572266,81.06686401367188,80.35311889648438,80.69120788574219,923021
2018-01-15,69.17276000976562,81.21713256835938,81.63035583496094,80.72877502441406,80.99173736572266,922926
2018-01-16,69.36473083496094,81.4425277709961,81.93087768554688,81.06686401367188,81.32982635498047,1086197
2018-01-17,69.6846694946289,81.81818389892578,82.19384002685547,80.9166030883789,81.14199829101562,1375314
2018-01-18,70.26056671142578,82.4943618774414,82.4943618774414,81.66791534423828,81.81818389892578,1072192
2018-01-19,69.7486572265625,81.893310546875,82.45680236816406,81.7806167602539,82.00601196289062,1641290
2018-01-22,69.87664031982422,82.0435791015625,82.38166809082031,81.7806167602539,81.81818389892578,856835
2018-01-23,69.49270629882812,81.59278869628906,82.6446304321289,81.32982635498047,82.56949615478516,942137
2018-01-24,68.82081604003906,80.80390930175781,81.74304962158203,80.80390930175781,81.4425277709961,1063962
2018-01-25,69.46070098876953,81.55522155761719,81.93087768554688,80.65364074707031,80.99173736572266,1485435
2018-01-26,69.65267181396484,81.7806167602539,81.96844482421875,81.36739349365234,81.48008728027344,865020
2018-01-29,69.81263732910156,81.96844482421875,82.34410095214844,81.55522155761719,81.70548248291016,717796
